TableName,varName,longDescription
SFA1617_P1,UAGRNTN,"Number of undergraduate students awarded grant aid.

Grant aid includes and grant or scholarship aid awarded, from the federal government, a state or local government, the institution, and other sources known by the institution

Undergraduate - A student enrolled in a 4- or 5-year bachelor's degree program, an associate's degree program, or a vocational or technical program below the baccalaureate"
SFA1617_P1,UAGRNTP,"Percent of undergraduate students awarded grant aid.

Grant aid includes and grant or scholarship aid awarded, from the federal government, a state or local government, the institution, and other sources known by the institution

Undergraduate - A student enrolled in a 4- or 5-year bachelor's degree program, an associate's degree program, or a vocational or technical program below the baccalaureate"
SFA1617_P1,UAGRNTA,"Average amount of federal, state, local, institutional or other sources of grant aid  awarded to undergraduate students

Grant aid includes and grant or scholarship aid awarded, from the federal government, a state or local government, the institution, and other sources known by the institution

Undergraduate - A student enrolled in a 4- or 5-year bachelor's degree program, an associate's degree program, or a vocational or technical program below the baccalaureate"
SFA1617_P1,UPGRNTP,"Percent of undergraduate students awarded Pell grant aid 

Pell Grant program (Higher Education Act of 1965, Title IV, Part A, Subpart I, as amended.) Provides grant assistance to eligible undergraduate postsecondary students with demonstrated financial need to help meet education expenses.

Undergraduate - A student enrolled in a 4- or 5-year bachelor's degree program, an associate's degree program, or a vocational or technical program below the baccalaureate"
SFA1617_P1,UPGRNTT,"Total amount of Pell grant aid awarded to undergraduate students

Pell Grant program (Higher Education Act of 1965, Title IV, Part A, Subpart I, as amended.) Provides grant assistance to eligible undergraduate postsecondary students with demonstrated financial need to help meet education expenses.

Undergraduate - A student enrolled in a 4- or 5-year bachelor's degree program, an associate's degree program, or a vocational or technical program below the baccalaureate"
SFA1617_P1,UPGRNTA,"Average amount Pell grant aid awarded to undergraduate students

Pell Grant program (Higher Education Act of 1965, Title IV, Part A, Subpart I, as amended.) Provides grant assistance to eligible undergraduate postsecondary students with demonstrated financial need to help meet education expenses.

Undergraduate - A student enrolled in a 4- or 5-year bachelor's degree program, an associate's degree program, or a vocational or technical program below the baccalaureate"
SFA1617_P1,AGRNT_T,"Total amount of grant aid awarded to full-time, first-time degree/certificate-seeking undergraduate students (grants/educational assistance funds). 

Any grant aid include Federal, State and local government grants and institutional grants. 

Undergraduate - A student enrolled in a 4- or 5-year bachelor's degree program, an associate's degree program, or a vocational or technical program below the baccalaureate 

Full-time student (Undergraduate) — A student enrolled for 12 or more semester credits, or 12 or more quarter credits, or 24 or more contact hours a week each term. 

First-time student (undergraduate) - A student attending any institution for the first time at the undergraduate level. Includes students enrolled in academic or occupational programs . Also includes students enrolled in the fall term who attended college for the first time in the prior summer term, and students who entered with advanced standing (college credits earned before graduation from high school). 

Degree/certificate-seeking students - Students enrolled in courses for credit who are recognized by the institution as seeking a degree or other formal award. At the undergraduate level, this is intended to include students enrolled in vocational or occupational programs"
SFA1617_P1,PGRNT_T,"Total amount of Pell grant aid awarded to full-time, first-time degree/certificate-seeking undergraduate students. 

Pell Grant program (Higher Education Act of 1965, Title IV, Part A, Subpart I, as amended.) Provides grant assistance to eligible undergraduate postsecondary students with demonstrated financial need to help meet education expenses.

Undergraduate - A student enrolled in a 4- or 5-year bachelor's degree program, an associate's degree program, or a vocational or technical program below the baccalaureate 

Full-time student (Undergraduate) — A student enrolled for 12 or more semester credits, or 12 or more quarter credits, or 24 or more contact hours a week each term. 

First-time student (undergraduate) - A student attending any institution for the first time at the undergraduate level. Includes students enrolled in academic or occupational programs . Also includes students enrolled in the fall term who attended college for the first time in the prior summer term, and students who entered with advanced standing (college credits earned before graduation from high school). 

Degree/certificate-seeking students - Students enrolled in courses for credit who are recognized by the institution as seeking a degree or other formal award. At the undergraduate level, this is intended to include students enrolled in vocational or occupational programs"
SFA1617_P1,OFGRT_T,"Total amount of other federal grant aid awarded to full-time, first-time degree/certificate-seeking undergraduate students. 

Other federal grants - Federal monies awarded to the institution under federal government student aid programs, such as Supplemental Educational Opportunity Grants (SEOG), DHHS training grants (aid portion only), State Student Incentive Grants (SSIG), and other federal student aid programs. Pell grants are not included in this classification. Note: if the federal government selects the student recipients and simply transmits the funds to the institution for disbursement to the student, the amounts are not considered as revenues and subsequently there are no discounts & allowances or scholarships and fellowships expenses. If the funds are made available to the institution for selection of student recipients, then the amounts awarded are considered as nonoperating revenues and subsequently as discounts & allowances or scholarships and fellowships expenses 


Undergraduate - A student enrolled in a 4- or 5-year bachelor's degree program, an associate's degree program, or a vocational or technical program below the baccalaureate 

Full-time student (Undergraduate) — A student enrolled for 12 or more semester credits, or 12 or more quarter credits, or 24 or more contact hours a week each term. 

First-time student (undergraduate) - A student attending any institution for the first time at the undergraduate level. Includes students enrolled in academic or occupational programs . Also includes students enrolled in the fall term who attended college for the first time in the prior summer term, and students who entered with advanced standing (college credits earned before graduation from high school). 

Degree/certificate-seeking students - Students enrolled in courses for credit who are recognized by the institution as seeking a degree or other formal award. At the undergraduate level, this is intended to include students enrolled in vocational or occupational programs"
SFA1617_P1,SGRNT_T,"Total amount of state/local grants (grants/scholarships/waivers) awarded to full-time, first-time degree/certificate-seeking undergraduate students. 

State and local government grants - State and local monies awarded to the institution under state and local student aid programs, including the state portion of State Student Incentives Grants (SSIG). 


Undergraduate - A student enrolled in a 4- or 5-year bachelor's degree program, an associate's degree program, or a vocational or technical program below the baccalaureate 

Full-time student (Undergraduate) — A student enrolled for 12 or more semester credits, or 12 or more quarter credits, or 24 or more contact hours a week each term. 

First-time student (undergraduate) - A student attending any institution for the first time at the undergraduate level. Includes students enrolled in academic or occupational programs . Also includes students enrolled in the fall term who attended college for the first time in the prior summer term, and students who entered with advanced standing (college credits earned before graduation from high school). 

Degree/certificate-seeking students - Students enrolled in courses for credit who are recognized by the institution as seeking a degree or other formal award. At the undergraduate level, this is intended to include students enrolled in vocational or occupational programs"
SFA1617_P1,IGRNT_T,"Total amount of institutional grants (scholarships/fellowships) awarded to full-time, first-time degree/certificate-seeking undergraduate students. 

Institutional grants - Scholarships and fellowships granted and funded by the institution and/or individual departments within the institution, (i.e., instruction, research, public service) that may contribute indirectly to the enhancement of these programs . Includes scholarships targeted to certain individuals (e.g., based on state of residence, major field of study, athletic team participation) for which the institution designates the recipient. 

Undergraduate - A student enrolled in a 4- or 5-year bachelor's degree program, an associate's degree program, or a vocational or technical program below the baccalaureate 

Full-time student (Undergraduate) — A student enrolled for 12 or more semester credits, or 12 or more quarter credits, or 24 or more contact hours a week each term. 

First-time student (undergraduate) - A student attending any institution for the first time at the undergraduate level. Includes students enrolled in academic or occupational programs . Also includes students enrolled in the fall term who attended college for the first time in the prior summer term, and students who entered with advanced standing (college credits earned before graduation from high school). 

Degree/certificate-seeking students - Students enrolled in courses for credit who are recognized by the institution as seeking a degree or other formal award. At the undergraduate level, this is intended to include students enrolled in vocational or occupational programs"
SFA1617_P1,AIDFSIN,"

Student Financial Aid and Student Counts - Financial Aid

Number of full-time, first-time degree/certificate-seeking undergraduate students who were awarded any loans to students or grant or scholarship aid from the federal government, state/local government, or the institution.  Federal work study, loans to parents and grant or scholarship aid from private or other sources (e.g., Rotary Club Scholarship) are not included.
       
Financial aid - Grants, loans, assistantships, scholarships, fellowships, tuition waivers, tuition discounts, veteran's benefits, employer aid (tuition reimbursement) and other monies (other than from relatives/friends) provided to students to meet expenses. This includes Title IV subsidized and unsubsidized loans made directly to students. 
                     
Undergraduate - A student enrolled in a 4- or 5-year bachelor's degree program, an associate's degree program, or a vocational or technical program below the baccalaureate 

Full-time student (Undergraduate) — A student enrolled for 12 or more semester credits, or 12 or more quarter credits, or 24 or more contact hours a week each term.        

First-time student (undergraduate) - A student attending any institution for the first time at the undergraduate level. Includes students enrolled in academic or occupational programs . Also includes students enrolled in the fall term who attended college for the first time in the prior summer term, and students who entered with advanced standing (college credits earned before graduation from high school). 

Degree/certificate-seeking students - Students enrolled in courses for credit who are recognized by the institution as seeking a degree or other formal award. At the undergraduate level, this is intended to include students enrolled in vocational or occupational programs."
SFA1617_P1,AIDFSIP,"

Student Financial Aid and Student Counts - Financial Aid

Percentage of full-time, first-time degree/certificate-seeking undergraduate students who were awarded any loans to students or grant or scholarship aid from the federal government, state/local government, or the institution.  Federal work study, loans to parents and grant or scholarship aid from private or other sources (e.g., Rotary Club Scholarship) are not included.
       
Financial aid - Grants, loans, assistantships, scholarships, fellowships, tuition waivers, tuition discounts, veteran's benefits, employer aid (tuition reimbursement) and other monies (other than from relatives/friends) provided to students to meet expenses. This includes Title IV subsidized and unsubsidized loans made directly to students. 
                     
Undergraduate - A student enrolled in a 4- or 5-year bachelor's degree program, an associate's degree program, or a vocational or technical program below the baccalaureate 

Full-time student (Undergraduate) — A student enrolled for 12 or more semester credits, or 12 or more quarter credits, or 24 or more contact hours a week each term.        

First-time student (undergraduate) - A student attending any institution for the first time at the undergraduate level. Includes students enrolled in academic or occupational programs . Also includes students enrolled in the fall term who attended college for the first time in the prior summer term, and students who entered with advanced standing (college credits earned before graduation from high school). 

Degree/certificate-seeking students - Students enrolled in courses for credit who are recognized by the institution as seeking a degree or other formal award. At the undergraduate level, this is intended to include students enrolled in vocational or occupational programs."
GR2017_PELL_SSL,PGEXCLU,"Exclusions from the Pell grant cohort within 150% percent of normal time

Exclusions who left institution within 150% of normal time and have neither graduated nor transferred to another institution) because of one of the following documented reasons:

The student is deceased or is totally and permanently disabled and thus unable to return to school. 

The student left school to serve in the armed forces or was called to active duty. ( students already in the military who transfer to another duty station are not included.) 

The student left school to serve with a foreign aid service of the Federal Government, such as the Peace Corps. 

The student left school to serve on an official church mission. 

NOTE: Students who leave the institution for one of the above reasons, but return prior to the 150 percent status date of August 31, may still be reported as exclusions."
GR2017_PELL_SSL,SSREVCT,"Number of students in the cohort/subcohort identified by the cohort type (PSGRTYPE), who were recipients of a subsidized Stafford loan and did not receive a Pell grant in the cohort year.

Recipients are defined as those students receiving and using their subsidized Stafford loan.  These students must receive the award upon entry into the institution. Students that are recipients of an award at a later point after entry, are not included."
GR2017_PELL_SSL,SSEXCLU,"Exclusions from the subsidized Stafford loan who did not receive a Pell grant cohort within 150% percent of normal time

Exclusions who left institution within 150% of normal time and have neither graduated nor transferred to another institution) because of one of the following documented reasons:

The student is deceased or is totally and permanently disabled and thus unable to return to school. 

The student left school to serve in the armed forces or was called to active duty. ( students already in the military who transfer to another duty station are not included.) 

The student left school to serve with a foreign aid service of the Federal Government, such as the Peace Corps. 

The student left school to serve on an official church mission. 

NOTE: Students who leave the institution for one of the above reasons, but return prior to the 150 percent status date of August 31, may still be reported as exclusions."
GR2017_PELL_SSL,SSADJCT,This is the number of subsidized Staff loan recipients who did not receive a Pell Grant in the revised cohort minus the number of exclusions.
GR2017_PELL_SSL,SSCMTOT,"This is the number of subsidized Stafford loan recipients who did not receive a Pell grant of the cohorts specified: total cohort (PSGRTYPE=1), bachelor's cohort(PSGRTYPE=2), other than bachelor's cohort (PSGRTYPE=3)  that completed a bachelor's degree or other than bachelor's degree in 150% percent of normal time (4-year institutions); or the number of subsidized Stafford loan recipients who did not receive a Pell grant in the cohort (PSGRTYPE=4) of two year or less-than-2-year schools that completed an award in 150 percent of normal time to complete. 

150 percent of normal time to complete - Students who completed their program within 150% of the normal (or expected) time for completion.  Normal time is the amount of time necessary for a student to complete all requirements for a degree or certificate according to the institution's catalog. This is typically 4 years (8 semesters or trimesters, or 12 quarters, excluding summer terms) for a bachelor's degree in a standard term-based institution; 2 years (4 semesters or trimesters, or 6 quarters, excluding summer terms) for an associate's degree in a standard term-based institution; and the various scheduled times for certificate programs."
GR2017_PELL_SSL,NRREVCT,"Number of students in the cohort/subcohort identified by the cohort type (PSGRTYPE), who did not receive a Pell grant or a subsidized Stafford loan in the cohort year.

Recipients are defined as those students receiving and using their Pell grant subsidized Stafford loan.  These students must receive the award upon entry into the institution. Students that are recipients of an award at a later point after entry, are not included."
GR2017_PELL_SSL,NREXCLU,"Exclusions from students not receiving a Pell grant or subsidized Stafford loan cohort within 150% percent of normal time

Exclusions who left institution within 150% of normal time and have neither graduated nor transferred to another institution) because of one of the following documented reasons:

The student is deceased or is totally and permanently disabled and thus unable to return to school. 

The student left school to serve in the armed forces or was called to active duty. ( students already in the military who transfer to another duty station are not included.) 

The student left school to serve with a foreign aid service of the Federal Government, such as the Peace Corps. 

The student left school to serve on an official church mission. 

NOTE: Students who leave the institution for one of the above reasons, but return prior to the 150 percent status date of August 31, may still be reported as exclusions."
GR2017_PELL_SSL,NRADJCT,This is the number of students not receiving a Pell grant or subsidized Stafford loan in the revised cohort minus the number of exclusions.
GR2017_PELL_SSL,NRCMTOT,"This is the number of  students not receiving a Pell grant or subsidized Stafford loan of the cohorts specified: total cohort (PSGRTYPE=1), bachelor's cohort(PSGRTYPE=2), other than bachelor's cohort (PSGRTYPE=3)  that completed a bachelor's degree or other than bachelor's degree in 150% percent of normal time (4-year institutions); or the number of students not receiving a Pell grant or subsidized Stafford loan in the cohort (PSGRTYPE=4) of two year or less-than-2-year schools that completed an award in 150 percent of normal time to complete. 

150 percent of normal time to complete - Students who completed their program within 150% of the normal (or expected) time for completion.  Normal time is the amount of time necessary for a student to complete all requirements for a degree or certificate according to the institution's catalog. This is typically 4 years (8 semesters or trimesters, or 12 quarters, excluding summer terms) for a bachelor's degree in a standard term-based institution; 2 years (4 semesters or trimesters, or 6 quarters, excluding summer terms) for an associate's degree in a standard term-based institution; and the various scheduled times for certificate programs."
DRVIC2017,TUFEYR3,"Published tuition and fees, 2017-18 for academic year reporters only 

These data came from the 2017-18 in-district tuition and fee variable(CHG1AY3) on the price of attendance question of the IC component.

IF institution does not charge different tuition for in-district students(CHG1AY3) from in-state students(CHG2AY3),the in-district charge would contain the same amount as the in-state (CHG1AY3=CHG2AY3).

If the institution does not vary tuition by in-district,in-state, and out-of-state(CHG3AY3), the tuition and fee amount is stored in all 3 variables (CHG1AY3=CHG2AY3=CHG3AY3). 
 
Price of attendance for full-time, first-time undergraduate students for the FULL ACADEMIC YEAR: (Tuition and fees are those amounts used by your financial aid office for determining eligibility for student financial assistance) These data are published at the IPEDS College Navigator Web site

In-district published tuition and required fees for 2017-18 

IN-DISTRICT TUITION - The tuition charged by the institution to those students residing in the locality in which they attend school. This may be a lower rate than in-state tuition if offered by the institution.
TUITION AND REQUIRED FEES - Tuition is the amount of money charged to students for instructional services. Tuition may be charged per term, per course, or per credit.
Required fees are fixed sum charged to students for items not covered by tuition and required of such a large proportion of all students that the student who does NOT pay the charge is an exception. 
UNDERGRADUATE - A student enrolled in a 4- or 5-year bachelor's degree program, an associate's degree program, or a vocational or technical program below the baccalaureate. 
FULL-TIME Undergraduate - A student enrolled for 12 or more semester credits, or 12 or more quarter credits, or 24 or more contact hours a week each term 
FIRST-TIME FIRST-YEAR STUDENT - A student attending any institution for the first time at the undergraduate level. Includes students enrolled in the fall term who attended college for the first time in the prior summer term. Also includes students who entered with advanced standing (college credits earned before graduation from high school).
FIRST-YEAR STUDENT A student who has completed less than the equivalent of 1 full year of undergraduate work; that is, less than 30 semester hours (in a 120-hour degree program) or less than 900 contact hours. 
ACADEMIC YEAR - The period of time generally extending from September to June; usually equated to 2 semesters or trimesters, 3 quarters, or the period covered by a 4-1-4 plan. Also included are ""Other Academic calendar Systems"" which is a category used to describe ""non-traditional"" calendar systems at 4-year and 2-year degree-granting institutions. These can include schools that offer primarily on-line courses or ""one course at a time""."
HD2017,STABBR,US Postal Service state abbreviation. See also FIPS STATE CODE (FIPS).
